,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
2759,SPHS,"Sophiris Bio, Inc.",2.03,61130000,2013,n/a,n/a,https://www.nasdaq.com/symbol/sphs
2760,SORL,"SORL Auto Parts, Inc.",4.53,87450000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/sorl
2761,SRNE,"Sorrento Therapeutics, Inc.",5.7,518860000,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/srne
2762,SOHO,Sotherly Hotels Inc.,6.98,98570000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/soho
2763,SOHOB,Sotherly Hotels Inc.,24.9408,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohob
2764,SOHOO,Sotherly Hotels Inc.,24.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohoo
2765,SOHOK,Sotherly Hotels LP,25.82,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohok
2766,SFBC,"Sound Financial Bancorp, Inc.",36.5,92140000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sfbc
2767,SSB,South State Corporation,84.4,3100000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssb
2768,SFST,"Southern First Bancshares, Inc.",44.45,327360000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfst
2769,SMBC,"Southern Missouri Bancorp, Inc.",36.23,325090000,n/a,Finance,Banks,https://www.nasdaq.com/symbol/smbc
2770,SONA,"Southern National Bancorp of Virginia, Inc.",15.76,378000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sona
2771,SBSI,"Southside Bancshares, Inc.",34.26,1200000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi
2772,SP,SP Plus Corporation,35.4,801340000,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/sp
2773,SGRP,"SPAR Group, Inc.",1.5,30860000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp
2774,SPKE,"Spark Energy, Inc.",11.6,401600000,2014,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spke
2775,SPKEP,"Spark Energy, Inc.",24.11,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spkep
2776,ONCE,"Spark Therapeutics, Inc.",62.06,2310000000,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/once
2777,SPAR,"Spartan Motors, Inc.",16.2,568450000,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/spar
2778,SPTN,SpartanNash Company,18.04,650320000,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/sptn
2779,DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,24.87,155440000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwfi
2780,SPPI,"Spectrum Pharmaceuticals, Inc.",14.31,1470000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sppi
2781,SPRO,"Spero Therapeutics, Inc.",13.86,63770000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/spro
2782,ANY,Sphere 3D Corp.,0.9143,8280000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/any
2783,SPEX,Spherix Incorporated,1.03,6480000,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/spex
2784,SPI,"SPI Energy Co., Ltd.",0.445,32270000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spi
2786,SPLK,Splunk Inc.,97.46,14040000000,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/splk
2787,SPOK,"Spok Holdings, Inc.",15.5,310280000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/spok
2788,SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",4.99,212660000,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/spwh
2789,SBPH,"Spring Bank Pharmaceuticals, Inc.",13.5,175010000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbph
2790,FUND,"Sprott Focus Trust, Inc.",7.79,193780000,n/a,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/fund
2791,SFM,"Sprouts Farmers Market, Inc.",23.81,3170000000,2013,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfm
2792,SPSC,"SPS Commerce, Inc.",64.4,1110000000,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spsc
2793,SSNC,"SS&C Technologies Holdings, Inc.",48.32,9980000000,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssnc
2794,SSLJ,SSLJ.com Limited,5.2,n/a,2018,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/sslj
2795,SSRM,SSR Mining Inc.,9.66,1160000000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ssrm
2796,STAA,STAAR Surgical Company,14.1,583990000,n/a,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/staa
2797,STAF,"Staffing 360 Solutions, Inc.",2.13,8550000,1996,Technology,Professional Services,https://www.nasdaq.com/symbol/staf
2798,STMP,Stamps.com Inc.,206.55,3630000000,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stmp
2799,SBLK,Star Bulk Carriers Corp.,10.82,694210000,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblk
2800,SBLKZ,Star Bulk Carriers Corp.,25.1,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblkz
2801,SBUX,Starbucks Corporation,58.34,82000000000,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sbux
2802,STFC,State Auto Financial Corporation,28.08,1200000000,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/stfc
2803,STBZ,State Bank Financial Corporation.,29.82,1160000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stbz
2804,STDY,SteadyMed Ltd.,2.8,74400000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/stdy
2805,GASS,"StealthGas, Inc.",3.95,157450000,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gass
2806,STCN,"Steel Connect, Inc.",2.02,121620000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stcn
2807,STLD,"Steel Dynamics, Inc.",43.48,10270000000,1996,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/stld
2808,SMRT,"Stein Mart, Inc.",1.52,72930000,1992,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/smrt
2809,STLR,Stellar Acquisition III Inc.,10.34,93170000,2016,Finance,Business Services,https://www.nasdaq.com/symbol/stlr
2810,STLRU,Stellar Acquisition III Inc.,10.85,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/stlru
2811,STLRW,Stellar Acquisition III Inc.,0.535,n/a,2016,Finance,Business Services,https://www.nasdaq.com/symbol/stlrw
2812,SBOT,"Stellar Biotechnologies, Inc.",0.73,7680000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbot
2813,STML,"Stemline Therapeutics, Inc.",15.1,456180000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/stml
2814,SRCL,"Stericycle, Inc.",58.07,4970000000,1996,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srcl
2815,SRCLP,"Stericycle, Inc.",44.95,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srclp
2816,SBT,"Sterling Bancorp, Inc.",13.27,702820000,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sbt
2817,STRL,Sterling Construction Company Inc,11.34,306570000,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/strl
2818,SHOO,"Steven Madden, Ltd.",46.05,2710000000,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/shoo
2819,SSFN,Stewardship Financial Corp,11.35,98460000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssfn
2820,SFIX,"Stitch Fix, Inc.",21.91,2130000000,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/sfix
2821,SYBT,"Stock Yards Bancorp, Inc.",35.55,807530000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sybt
2822,BANX,StoneCastle Financial Corp,21.57,141120000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banx
2823,SSKN,"Strata Skin Sciences, Inc.",1.22,4970000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/sskn
2824,SSYS,"Stratasys, Ltd.",19.45,1040000000,1994,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ssys
2825,HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,23.9783,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hndl
2826,STRT,Strattec Security Corporation,35.3,130760000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/strt
2827,STRS,Stratus Properties Inc.,29.85,242790000,n/a,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/strs
2828,STRA,"Strayer Education, Inc.",101.54,1130000000,1996,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/stra
2829,STRM,"Streamline Health Solutions, Inc.",1.71,34170000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/strm
2830,SBBP,Strongbridge Biopharma plc,7.6,345840000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbbp
2831,STB,Student Transportation Inc,7.48,711940000,n/a,Transportation,Other Transportation,https://www.nasdaq.com/symbol/stb
2832,SUMR,"Summer Infant, Inc.",1.16,21610000,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sumr
2833,SMMF,"Summit Financial Group, Inc.",24.97,311260000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/smmf
2834,SSBI,Summit State Bank,13.7658,83170000,2006,n/a,n/a,https://www.nasdaq.com/symbol/ssbi
2835,SMMT,Summit Therapeutics plc,12.29,183440000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/smmt
2836,SNHY,Sun Hydraulics Corporation,50.4,1590000000,1997,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/snhy
2837,SNDE,Sundance Energy Australia Limited,4.25,58550000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/snde
2838,SNSS,"Sunesis Pharmaceuticals, Inc.",2.48,85190000,2005,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snss
2839,STKL,"SunOpta, Inc.",7.25,629580000,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/stkl
2840,SPWR,SunPower Corporation,8.1,1130000000,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/spwr
2841,RUN,Sunrun Inc.,8.52,917860000,2015,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/run
2842,SUNW,"Sunworks, Inc.",0.988,22870000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/sunw
2843,SMCI,"Super Micro Computer, Inc.",16.55,805870000,2007,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/smci
2844,SPCB,"SuperCom, Ltd.",2.64,39440000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spcb
2845,SCON,Superconductor Technologies Inc.,0.9851,11760000,1993,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/scon
2846,SGC,"Superior Uniform Group, Inc.",26.44,400180000,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sgc
2847,SUPN,"Supernus Pharmaceuticals, Inc.",44.1,2270000000,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/supn
2848,SPRT,"support.com, Inc.",2.63,49260000,2000,Technology,EDP Services,https://www.nasdaq.com/symbol/sprt
2849,SGRY,"Surgery Partners, Inc.",17.7,860420000,2015,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sgry
2850,SRDX,"Surmodics, Inc.",37.6,496190000,1998,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srdx
2851,SBBX,Sussex Bancorp,30.1,238680000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbbx
2852,SIVB,SVB Financial Group,236.06,12490000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sivb
2853,SYKE,"Sykes Enterprises, Incorporated",28.38,1220000000,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/syke
2854,SYMC,Symantec Corporation,26,16160000000,1989,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/symc
2855,SYNC,"Synacor, Inc.",1.5,58200000,2012,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sync
2856,SYNL,Synalloy Corporation,14.3,125230000,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/synl
2857,SYNA,Synaptics Incorporated,42.95,1480000000,2002,Technology,Semiconductors,https://www.nasdaq.com/symbol/syna
2858,SNCR,"Synchronoss Technologies, Inc.",10.59,503180000,2006,Technology,EDP Services,https://www.nasdaq.com/symbol/sncr
2859,SNDX,"Syndax Pharmaceuticals, Inc.",10.84,267730000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx
2860,SYNH,"Syneos Health, Inc.",36.1,3780000000,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/synh
2861,SGYP,"Synergy Pharmaceuticals, Inc.",1.89,466190000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sgyp
2862,SYBX,"Synlogic, Inc.",9.7,215070000,2015,n/a,n/a,https://www.nasdaq.com/symbol/sybx
2863,SNPS,"Synopsys, Inc.",81.39,12100000000,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/snps
2864,SYNT,"Syntel, Inc.",25.06,2080000000,1997,Technology,EDP Services,https://www.nasdaq.com/symbol/synt
2865,SES,"Synthesis Energy Systems, Inc.",2.95,32360000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses
2866,SYPR,"Sypris Solutions, Inc.",1.62,34700000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sypr
2867,SYRS,"Syros Pharmaceuticals, Inc.",12.43,400170000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syrs
2868,TROW,"T. Rowe Price Group, Inc.",104.38,25530000000,1986,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/trow
2869,TTOO,"T2 Biosystems, Inc.",6.54,235570000,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ttoo
2870,TRHC,"Tabula Rasa HealthCare, Inc.",39.18,784130000,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/trhc
2871,TCMD,"Tactile Systems Technology, Inc.",31.9,575260000,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tcmd
2872,TAIT,Taitron Components Incorporated,1.34,7460000,1995,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait
2873,TTWO,"Take-Two Interactive Software, Inc.",94.63,10830000000,1997,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ttwo
2874,TLND,Talend S.A.,46.7,1380000000,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tlnd
2875,TNDM,"Tandem Diabetes Care, Inc.",5.75,257020000,2013,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tndm
2876,TLF,"Tandy Leather Factory, Inc.",7.18,66560000,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/tlf
2877,TANH,Tantech Holdings Ltd.,2.93,84100000,2015,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tanh
2878,TPIV,TapImmune Inc.,3.33,35390000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tpiv
2879,TEDU,"Tarena International, Inc.",11,623240000,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tedu
2880,TATT,TAT Technologies Ltd.,8.6,76090000,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tatt
2881,TAYD,"Taylor Devices, Inc.",10.77,37220000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tayd
2882,CGBD,"TCG BDC, Inc.",17.74,1110000000,2017,n/a,n/a,https://www.nasdaq.com/symbol/cgbd
2883,TCPC,TCP Capital Corp.,14.2,835630000,2012,n/a,n/a,https://www.nasdaq.com/symbol/tcpc
2884,AMTD,TD Ameritrade Holding Corporation,57.57,32660000000,1997,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/amtd
2885,PETZ,"TDH Holdings, Inc.",4.25,39210000,2017,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz
2886,TECD,Tech Data Corporation,77.58,2960000000,1986,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/tecd
2887,TCCO,Technical Communications Corporation,5.15,9520000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/tcco
2888,TTGT,"TechTarget, Inc.",19.67,540600000,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ttgt
2889,TGLS,Tecnoglass Inc.,8.99,313180000,2012,Consumer Durables,Electronic Components,https://www.nasdaq.com/symbol/tgls
2890,TGEN,Tecogen Inc.,2.99,74160000,2014,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tgen
2891,TNAV,"Telenav, Inc.",5.1,227210000,2010,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tnav
2892,TLGT,"Teligent, Inc.",2.97,158890000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlgt
2893,TELL,Tellurian Inc.,7.87,1800000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tell
2894,TENX,"Tenax Therapeutics, Inc.",7.67,"$541,440.64 ",n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/tenx
2895,TERP,"TerraForm Power, Inc.",11.22,1660000000,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/terp
2896,TRTLU,Terrapin 4 Acquisition Corporation,n/a,n/a,n/a,Finance,Business Services,https://www.nasdaq.com/symbol/trtlu
2897,TBNK,Territorial Bancorp Inc.,29.49,286970000,2009,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tbnk
2898,TSRO,"TESARO, Inc.",54.7,2980000000,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tsro
2899,TSLA,"Tesla, Inc. ",299.3,50560000000,2010,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tsla
2900,TESS,TESSCO Technologies Incorporated,21.1,176990000,1994,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tess
2901,TTEK,"Tetra Tech, Inc.",49.15,2750000000,1991,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek
2902,TTPH,"Tetraphase Pharmaceuticals, Inc.",3.08,159020000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ttph
2903,TCBI,"Texas Capital Bancshares, Inc.",90.7,4500000000,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbi
2904,TCBIL,"Texas Capital Bancshares, Inc.",25.6498,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbil
2905,TCBIP,"Texas Capital Bancshares, Inc.",25.4036,152420000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbip
2906,TCBIW,"Texas Capital Bancshares, Inc.",77,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbiw
2907,TXN,Texas Instruments Incorporated,99.46,97780000000,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/txn
2908,TXRH,"Texas Roadhouse, Inc.",60.73,4330000000,2004,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/txrh
2909,TFSL,TFS Financial Corporation,14.91,4190000000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tfsl
2910,TGTX,"TG Therapeutics, Inc.",12.95,978760000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tgtx
2911,ANDE,"The Andersons, Inc.",32.55,926930000,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ande
2912,TBBK,"The Bancorp, Inc.",10.45,587360000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tbbk
2913,BPRN,The Bank of Princeton,34.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bprn
2914,CG,The Carlyle Group L.P.,20.25,6790000000,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/cg
2915,TCGP,The Carlyle Group L.P.,23.73,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/tcgp
2916,CAKE,The Cheesecake Factory Incorporated,52.06,2390000000,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cake
2917,CHEF,"The Chefs&#39; Warehouse, Inc.",23.5,668370000,2011,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/chef
